epoch,quote,bid,ask,recv_ts
1783267111,2804.892,2804.872,2804.912,1783267111.112
1783267112,2804.894,2804.875,2804.914,1783267112.135
1783267113,2804.896,2804.876,2804.915,1783267113.124
1783267114,2804.904,2804.884,2804.924,1783267114.139
1783267115,2804.914,2804.894,2804.933,1783267115.121
1783267116,2804.919,2804.899,2804.938,1783267116.162
1783267117,2804.929,2804.91,2804.949,1783267117.138
1783267118,2804.935,2804.916,2804.955,1783267118.207
1783267119,2804.946,2804.927,2804.966,1783267119.118
1783267120,2804.949,2804.929,2804.968,1783267120.145
1783267121,2804.959,2804.939,2804.979,1783267121.111
1783267122,2804.971,2804.951,2804.99,1783267122.148
1783267123,2804.974,2804.955,2804.994,1783267123.122
1783267124,2804.979,2804.96,2804.999,1783267124.150
1783267125,2804.992,2804.972,2805.011,1783267125.115
1783267126,2804.996,2804.977,2805.016,1783267126.257
1783267127,2805.002,2804.982,2805.021,1783267127.117
1783267128,2805.01,2804.991,2805.03,1783267128.154
1783267129,2805.011,2804.991,2805.03,1783267129.116
1783267130,2805.014,2804.994,2805.034,1783267130.159
1783267131,2805.024,2805.005,2805.044,1783267131.126
1783267132,2805.031,2805.012,2805.051,1783267132.158
1783267133,2805.039,2805.02,2805.059,1783267133.113
1783267134,2805.041,2805.022,2805.061,1783267134.144
1783267135,2805.046,2805.027,2805.066,1783267135.122
1783267136,2805.051,2805.031,2805.07,1783267136.165
1783267137,2805.062,2805.042,2805.081,1783267137.126
1783267138,2805.083,2805.063,2805.102,1783267138.149
1783267139,2805.091,2805.071,2805.11,1783267139.164
1783267140,2805.094,2805.074,2805.113,1783267140.155
1783267141,2805.098,2805.078,2805.117,1783267141.126
1783267142,2805.102,2805.082,2805.121,1783267142.319
1783267143,2805.104,2805.084,2805.123,1783267143.127
1783267144,2805.107,2805.087,2805.126,1783267144.172
1783267145,2805.108,2805.089,2805.128,1783267145.121
1783267146,2805.112,2805.092,2805.131,1783267146.137
1783267147,2805.118,2805.098,2805.137,1783267147.113
1783267148,2805.127,2805.107,2805.146,1783267148.205
1783267149,2805.139,2805.119,2805.159,1783267149.114
1783267150,2805.145,2805.125,2805.165,1783267150.141
1783267151,2805.158,2805.138,2805.178,1783267151.119
1783267152,2805.171,2805.152,2805.191,1783267152.140
1783267153,2805.177,2805.158,2805.197,1783267153.128
1783267154,2805.182,2805.162,2805.202,1783267154.152
1783267155,2805.186,2805.166,2805.206,1783267155.132
1783267156,2805.188,2805.168,2805.207,1783267156.145
1783267157,2805.189,2805.169,2805.208,1783267157.133
1783267158,2805.195,2805.175,2805.215,1783267158.144
1783267159,2805.207,2805.187,2805.226,1783267159.126
1783267160,2805.21,2805.19,2805.229,1783267160.153
1783267161,2805.216,2805.196,2805.235,1783267161.129
1783267162,2805.219,2805.199,2805.238,1783267162.141
1783267163,2805.222,2805.202,2805.241,1783267163.132
1783267164,2805.227,2805.207,2805.246,1783267164.149
1783267165,2805.231,2805.211,2805.25,1783267165.163
1783267166,2805.233,2805.214,2805.253,1783267166.152
1783267167,2805.236,2805.217,2805.256,1783267167.120
1783267168,2805.244,2805.224,2805.264,1783267168.156
1783267169,2805.254,2805.234,2805.273,1783267169.126
1783267170,2805.265,2805.245,2805.285,1783267170.146
1783267171,2805.274,2805.254,2805.293,1783267171.113
1783267172,2805.278,2805.258,2805.297,1783267172.140
1783267173,2805.28,2805.261,2805.3,1783267173.123
1783267174,2805.287,2805.267,2805.306,1783267174.139
1783267175,2805.289,2805.27,2805.309,1783267175.123
1783267176,2805.301,2805.281,2805.32,1783267176.145
1783267177,2805.307,2805.287,2805.327,1783267177.124
1783267178,2805.307,2805.288,2805.327,1783267178.202
1783267179,2805.308,2805.289,2805.328,1783267179.118
1783267180,2805.314,2805.295,2805.334,1783267180.144
1783267181,2805.32,2805.3,2805.34,1783267181.115
1783267182,2805.323,2805.304,2805.343,1783267182.150
1783267183,2805.326,2805.306,2805.346,1783267183.110
1783267184,2805.327,2805.307,2805.346,1783267184.143
1783267185,2805.331,2805.311,2805.35,1783267185.126
1783267186,2805.337,2805.317,2805.356,1783267186.145
1783267187,2805.339,2805.319,2805.359,1783267187.131
1783267188,2805.343,2805.323,2805.363,1783267188.141
1783267189,2805.344,2805.324,2805.363,1783267189.124
1783267190,2805.347,2805.327,2805.367,1783267190.152
1783267191,2805.354,2805.334,2805.373,1783267191.115
1783267192,2805.355,2805.335,2805.375,1783267192.155
1783267193,2805.362,2805.342,2805.381,1783267193.116
1783267194,2805.365,2805.345,2805.384,1783267194.147
1783267195,2805.377,2805.358,2805.397,1783267195.122
